public_reference,vehicle_make,vehicle_model,imageId,method,Sport_Car_Score,Taxonomy_body_type
202412097142326,Porsche,911,1b519d4254da4141b8d2df90262e45a1,fuzzy,0.5842854645667431,Coupe
202411296857028,Porsche,911,e263a780e51c4a89ada2afddd559adff,fuzzy,0.7416842938564246,Coupe
202412277551115,Lotus,Elise,a6249cf5b0c74a2faded81e74d39b465,fuzzy,0.7643060065909193,Convertible
202501037696817,Aston Martin,DB9,e72206623a70431591a8e2fff0dde06f,fuzzy,0.7146077007884168,Coupe
202411226607610,Porsche,911,cd56f17dd79d4366a006b48902996bca,fuzzy,0.7591215978237574,Convertible
202412117196010,Porsche,911,a2f6152726004260918bf2ddcb5b33cb,fuzzy,0.6512234816428305,Convertible
202410145182854,Jaguar,F-Type,4a2304e4ee194203988fa29f7772df39,fuzzy,0.6396482286300951,Convertible
202407252160751,Lamborghini,Gallardo,9999f672a5c04beda73cb46b6647143a,fuzzy,0.7636498289534187,Coupe
202412207437549,Nissan,370 Z,4c4830a101e141679c737eb229b08553,fuzzy,0.5668119680977504,Coupe
202209029381504,Porsche,911,e1cbe4e5a8be43f0b30bbcfe6c083271,fuzzy,0.7268291916783679,Coupe
202412127217688,Porsche,911,78566a69f5f44fb68ea52b4da9130ea9,fuzzy,0.621616948502594,Convertible
202411055968683,Porsche,Cayman,5a6dfda848414c9683eb562bf5dd8f5b,fuzzy,0.5524267317359876,Coupe
202410014697663,Ferrari,458,79fee8fe3c5a499a93b8fdb351dbc8df,fuzzy,0.7689623839381857,Convertible
202407101630681,TVR,Cerbera,76081846db9d422a86a7695cad7c87cc,fuzzy,0.6129001148281694,Coupe
202409043628156,Porsche,911,0681ebf35fdc4fc58a81bab260c95676,fuzzy,0.6596060953059629,Convertible
202412317643335,Porsche,911,c5f20a359dc645be8b90f67b5e0eb8cb,fuzzy,0.6476137768753653,Convertible
202412047002464,Jaguar,F-Type,2042aceb0579402d943e2047e2560314,fuzzy,0.6880437582272877,Coupe
202411276787276,Aston Martin,Vantage,2976eeab2f174af682bce2b40ea80291,fuzzy,0.745294213619119,Coupe
202408012406148,Lamborghini,Gallardo,593d198f7d29456faf2c5b92a8e3573f,fuzzy,0.7658394179546386,Coupe
202410315793535,Aston Martin,Vantage,16e769aa92e943da9d6d551842321080,fuzzy,0.7308049069007412,Coupe
202412036946568,Audi,R8,dd1ea91f29554dd7ab3a0c49d04bf095,fuzzy,0.7404572377316921,Convertible
202408283377578,Mercedes-Benz,AMG GT,492a90a707a441a9976c7ba72ec3abdb,fuzzy,0.7648949849794692,Convertible
202408233200646,Audi,R8,712eadc8d8fb4c70951bcf787aabddcf,fuzzy,0.7618621154279757,Coupe
202408203092362,Aston Martin,DB11,11f9d4eeaa8c4015b98680e84410e019,fuzzy,0.7342435348578464,Coupe
202410074929311,Aston Martin,DB7,74f78f84f512493a8909e74f82449fab,fuzzy,0.502085289600338,Coupe
202403067275005,Aston Martin,Vantage,183cf6ddd9014ac69fce1a84a2781a51,fuzzy,0.745294213619119,Convertible
202404108507054,Lotus,Elise,589f9215f0a84108805fb7c22bfd0c51,fuzzy,0.7250926890693208,Convertible
202410024757960,Lotus,Evora,5b39cf9f2b7b4434a720695927b1caef,fuzzy,0.7643060065909193,Coupe
202411015824265,Toyota,Supra,bd7d69d435d74c45a33ee26964483851,fuzzy,0.6742489738964577,Coupe
202412127213833,Jaguar,F-Type,0e33fefe7e054f2897e606fba0950d59,fuzzy,0.6880437582272877,Coupe
202411116182578,Porsche,Cayman,0dbe2eed9c2046e2a7c070d1dc14c9b7,fuzzy,0.6701050629176721,Coupe
202406100601595,Morgan,Roadster,e28bc49a6ec347ad8d0f6063957b47dd,fuzzy,0.7156290227394031,Convertible
202501077791422,Porsche,911,64a7cf442ce84790891926ac4250e207,fuzzy,0.7123823711403128,Convertible
202407242113716,Jaguar,F-Type,016c5164f2fe4a4e9b3776e76e747e9b,fuzzy,0.7192600424479169,Convertible
202407181905320,BMW,Z4 M,1904f2bb64234111986a05cc19d5940f,fuzzy,0.6282503230075613,Coupe
202411266749691,Nissan,370 Z,872bdd3276f24533bef6cc74af245ad4,fuzzy,0.5287975657302559,Coupe
202308110687269,Jaguar,XK,a3c31e8dc38b42a6be1b0b975d2865c8,fuzzy,0.5530777394898703,Coupe
202410044829628,Mercedes-Benz,SL,cf2a511dab114b60bbca144e6ef93943,fuzzy,0.6097194356032627,Convertible
202303305774388,Mercedes-Benz,SLS,5adc6069b1334eeda0a4af550c7c0acd,fuzzy,0.7689623839381857,Coupe
202409063735900,Jaguar,F-Type,ff1b79be3394465198c275ca10f1965b,fuzzy,0.6431983643725743,Coupe
202306068218682,Lotus,Elise,9322d7b4536d45bcb796767378235ad5,fuzzy,0.7417109353108277,Convertible
202409103861831,Aston Martin,DB7,4466cd70c83348c4ab4faa8f2f150e84,fuzzy,0.6815429695154113,Coupe
202409294647031,Jaguar,XKR,d2b863825583404dba94e0fd8076a4d9,fuzzy,0.6342595152918485,Coupe
202409284617605,Audi,R8,cba522efbe734197b04cdae94ba06556,fuzzy,0.7400539831745422,Coupe
202412187383719,Porsche,718 Boxster,c446e8fb8a6b4f55b2c36029121ae4ed,fuzzy,0.7385323533447776,Convertible
202410305753201,BMW,Z4,3eaa1e025af84ce99350bbdb2c6bd9cd,fuzzy,0.6742489738964577,Convertible
202412317629506,Aston Martin,Vantage,38cf5b1ec39a49d489bf6ed4213581f9,fuzzy,0.6831353028694691,Coupe
202407021340067,McLaren,675LT,7a2bf366e1fa417cba893753c90fb030,fuzzy,0.7091951563415748,Coupe
202409304651423,Mercedes-Benz,AMG GT,e52266aedb3e45b1903b70acce542cb7,fuzzy,0.7497512352827918,Coupe
202410315815275,Mercedes-Benz,SL,92da4aab9b114b3a9128d7a5a6ee5dc4,fuzzy,0.6097194356032627,Convertible
202409123950292,Jaguar,XKR-S,914e3aa8f28246dc8569f920cfae345a,fuzzy,0.7047624515006891,Coupe
202411025864992,Audi,TT RS,fb70dcc55c7947618d933446f89726e5,fuzzy,0.6284512607948274,Coupe
202410125121045,Porsche,911,de397063dc214fc884ac7ea60c73a5e2,fuzzy,0.7339970021424158,Coupe
202406170821231,Aston Martin,DB9,929f3c2b49de4ed4afdf035edeb5b668,fuzzy,0.7415717214905373,Coupe
202311284362847,TVR,T350,80303a9c4cf144d9806320909d057093,fuzzy,0.7223058787231684,Coupe
202410105047524,Porsche,911,0e5177439d5441959da28c195efe6f2f,fuzzy,0.5842854645667431,Convertible
202412197413861,Ferrari,California,8fcd091c0c734c389e93ac188696ac50,fuzzy,0.7275075128195052,Convertible
202404238973966,McLaren,570S,edf51754ac7c4f55a1591d259b31898c,fuzzy,0.7400539831745422,Coupe
202411015826117,Audi,TTS,9eb3725cb63e429cb1d0f8c39748f8a1,fuzzy,0.530328791089636,Coupe
202409204261791,Porsche,911,28a0c31c258a48a8af5f3f3d206c60b8,fuzzy,0.6142775676166786,Coupe
202411015834306,Mercedes-Benz,AMG GT,257e996e989a49809ca3ae5a9bb854ba,fuzzy,0.7675840502263638,Coupe
202410084951269,BMW,Z4,98f3a094b08e4963aacfb80d03fb48c1,fuzzy,0.6160919396883088,Convertible
202411045933686,Porsche,911,4b62d5d827e64eb78708c1a29fc00fa7,fuzzy,0.6846892353836964,Coupe
202408162959646,Lotus,Esprit,edb8fe91ea644ed998bb1aee21654f8d,fuzzy,0.7257087020921252,Coupe
202412127212777,Jaguar,F-Type,b2724d7ec3424484a33fb48ce710366c,fuzzy,0.6431983643725743,Coupe
202407091587948,Porsche,911,e0ca7a27467c4eaba2fd261713e1fb36,fuzzy,0.502085289600338,Convertible
202411286818880,Aston Martin,DBS,94e775cc4b094b408a950009e7df7a9c,fuzzy,0.7395117654084243,Coupe
202411045919636,Aston Martin,DB7,e38823187b2444628f653022c69daec7,fuzzy,0.6044138469730769,Convertible
202410315790718,Porsche,911,984c12a511a04c51b4c52b9168cbd45a,fuzzy,0.7675339898229068,Coupe
202412117181956,Lotus,Elise,f6bee5f22658440e96c9d8251646931d,fuzzy,0.5286883244400514,Convertible
202410305756129,Porsche,911,f653ea04f0474a38ac83dbb2c38d2cac,fuzzy,0.7651081154816467,Coupe
202410215424562,McLaren,P1,8ffd5bf97ecc41f8a732cf413a30b713,fuzzy,0.686424822363179,Coupe
202408152917098,Aston Martin,Vantage,e94330a3049c425dbaf3b081877f3fef,fuzzy,0.7572511080994344,Coupe
202411116160383,Jaguar,F-Type,bf93f3c9f1304b39af32a7d8d513320c,fuzzy,0.5683385464237172,Coupe
202407262181247,Morgan,Plus Four,3e3bdf6b75764c77b5b877c61de26ebd,fuzzy,0.6385687102203239,Convertible
202412036956534,Porsche,718 Cayman,67e27207db81440f92ab2d1094ab195e,fuzzy,0.746871931300761,Coupe
202401105409801,Jaguar,F-Type,af80ef089f544a91874363f3252135c6,fuzzy,0.6124501414527397,Coupe
202404178774733,Audi,R8,070a5521e75b4052945dd90cf91e19f1,fuzzy,0.7173589602999954,Convertible
202411086099409,Alpine,A110,28caaf9ea83043dca3b2ebbe8439c720,fuzzy,0.6847903364064235,Coupe
202411045930836,Nissan,350 Z,bb685e8f2439411d9b9ff3bd51c5b94b,fuzzy,0.5216228852978984,Coupe
202408293425860,Audi,R8,464fb4ec2177455a9681f67b63f7a274,fuzzy,0.7682161156047945,Convertible
202405179810937,Porsche,Boxster,699f382ad5dd41ec989001f1e2680bbc,fuzzy,0.7018181400363622,Convertible
202309252346207,Jaguar,F-Type,f09dcb8b0c174de4914f66a27caac80b,fuzzy,0.7294116900936874,Convertible
202409254429166,Jaguar,XK,81842324b20a4bb3a667c3fa3c03c712,fuzzy,0.5094205951204492,Convertible
202501017655123,Audi,R8,60e842b1cd38411faff8cb1dc940502e,fuzzy,0.755150813934666,Convertible
202302094091446,Jaguar,XK,97962737099240d49c7597adb98397f1,fuzzy,0.5530777394898703,Coupe
202307219914811,Porsche,911,a955cf42763b4beead09b75c9e292d24,fuzzy,0.6217643383358894,Coupe
202409133996672,McLaren,600LT,7405013fa39d468dbcdd156bc40d0043,fuzzy,0.686424822363179,Coupe
202411286815930,Jaguar,F-Type,daed819302e44b9087c716c3d21d52f4,fuzzy,0.7269218802218063,Coupe
202411086092725,Porsche,911,f6605d484ea7426aaead0f53e08df7f1,fuzzy,0.6340009340048671,Convertible
202409043630346,Jaguar,F-Type,51b6c57495ce44f5849d5d48e1dbbd29,fuzzy,0.6773138595495164,Convertible
202311143950213,Aston Martin,Vantage,7b20eb3dec17489d937a49fb27ac4ff8,fuzzy,0.7653533649705626,Coupe
202409093840832,Ferrari,488 Pista,d028b6839ee340f9b495e4b1fdbb31d5,fuzzy,0.7091951563415748,Coupe
202410084956247,Audi,RS5,a9a4459c84674352a4324efb0848b9c9,fuzzy,0.501977418738077,Coupe
202501037707355,Mercedes-Benz,SL,849b014b7c3e4c2ba2e015f1a2b92ccc,fuzzy,0.6097194356032627,Convertible
202410014724650,Jaguar,F-Type,8194ed5179f94498ad4259a0a534c15b,fuzzy,0.6061832583437416,Coupe
202408293411081,McLaren,720S,2b90bac4f2dc47658473a839fff6bc85,fuzzy,0.686424822363179,Convertible
202501067778470,TVR,Tuscan,fb55230e92574a2e86d7b4f2275ea668,fuzzy,0.6220772747889614,Coupe
202407021363731,Aston Martin,Vantage,ca4d79fa3cd54ae58a667fea42e163c1,fuzzy,0.7675840502263638,Coupe
202410235527030,Lotus,Exige,bc89158f18004b579fc4c6b1028841d0,fuzzy,0.7689623839381857,Coupe
202412317635438,Porsche,718 Boxster,08d0cc3fa1764710a174441cd1ed9fbf,fuzzy,0.7449861439905292,Convertible
202403157611008,Porsche,911,5f36844fbac04d75966cbc1cec9a6a74,fuzzy,0.7618621154279757,Coupe
202411296837289,Porsche,Cayman,080b10fbf5a3424abc283375e60458cb,fuzzy,0.502085289600338,Coupe
202412197423684,Ferrari,458,27ca83eb2d6840ffb39aab3c6d25d834,fuzzy,0.7268291916783679,Convertible
202408052557464,Porsche,911,61a265be0f35457890ee81d0f66a6d72,fuzzy,0.6595348752328346,Coupe
202409194214165,Porsche,911,4e855e5b29744f94b857ffb65209b440,fuzzy,0.7280574304424045,Coupe
202401085348437,Porsche,911,6f3c7d580e0a469b9ce62d06ab00fb35,fuzzy,0.7226870017368296,Convertible
202408162946601,Porsche,911,a8105f6481c24bac868f675f0ed34b2b,fuzzy,0.7143964275973994,Convertible
202412167321132,Audi,R8,c3c6694f3c714a71b08a6cee4a2f176c,fuzzy,0.7400539831745422,Coupe
202405199876216,Porsche,911,2f0c5669a418459fb6ec82b1081ef0d2,fuzzy,0.6121756449488231,Coupe
202312285099998,Lamborghini,Huracan,2161d89de2ac4206b2fe30295f92cbca,fuzzy,0.7400539831745422,Convertible
202408152903723,Lamborghini,Huracan,115edf1214f642d0b26bc0a4734a2a59,fuzzy,0.7268291916783679,Coupe
202412247516629,Porsche,911,c241f8c85ea647fa8f24729fdb7df10f,fuzzy,0.7091951563415748,Coupe
202411216573039,Alpine,A110,41ad4eeb675544b89696068bc43ba979,fuzzy,0.7389056367420048,Coupe
202411166351455,Porsche,718 Cayman,7334a5688ed74551823cbe55a597bfd4,fuzzy,0.6856593947158942,Coupe
202409093832104,Lamborghini,Huracan,7660bdc53494496b95eeccc3936abad9,fuzzy,0.7618621154279757,Coupe
202411286810861,Porsche,911,5e2920b937be472bacd13cdec5b58ed7,fuzzy,0.6596060953059629,Convertible
202501047740467,BMW,Z4,8160fa7c0ca747d696bb03c25ec576bc,fuzzy,0.6847903364064235,Convertible
202412127218095,Porsche,911,bc58f4c3151340d19caa15602932f05f,fuzzy,0.6595348752328346,Coupe
202409294638593,Porsche,718 Cayman,bbb2b0a57f684d5b94111379c27920e4,fuzzy,0.7164628490713496,Coupe
202402226826494,Jaguar,XKR,8613118fb7694cff81fa67a5c73ea8d6,fuzzy,0.5940960528571633,Coupe
202412297589762,Lamborghini,Huracan,a5b6eaf8efb04011a8ad1dc41c36140c,fuzzy,0.7618621154279757,Coupe
202211071462401,Maserati,3200,214a3e17b6a44be690ab8edfedeb96f9,fuzzy,0.6981571188547645,Coupe
202406070517539,Vauxhall,VX220,e02cdeca5d064204b1cd70eb9fd7b134,fuzzy,0.7341945257951507,Convertible
202402297081470,Alpine,A110,e2abcdcc424a4d898db9b835a8077c01,fuzzy,0.7506715722599157,Coupe
202411035910891,Aston Martin,DB7,3737d3dd0ae44f1fa2428658ef9147a5,fuzzy,0.6634208564673915,Coupe
202410054859204,Ferrari,Superamerica,c2f8ca8087f44ce0a6aaa0ccf5123c64,fuzzy,0.7151423587441775,Convertible
202407312371404,Jaguar,F-Type,6d49c46b13164bb69356e06d548ed302,fuzzy,0.5524267317359876,Convertible
202409033602539,Porsche,911,4c2e7c5839c04ffb830e1ef777037611,fuzzy,0.686424822363179,Coupe
202411045918093,Aston Martin,DB9,a2d60adc8e2a44a4b5b93c08187a02aa,fuzzy,0.7137023065853655,Coupe
202304116173426,Jaguar,XKR,fed95c47cd70451bb54267ff2f797ec7,fuzzy,0.5791299297183092,Coupe
202412137260809,McLaren,720S,3cc6f5ac30b346439b6e5f6945997da9,fuzzy,0.686424822363179,Coupe
202408162958837,Ferrari,812 GTS,8a751d985f5e48cab768b6a448db4028,fuzzy,0.7268291916783679,Convertible
202409053683090,Porsche,Boxster,28feed97a6494b1aaed42c3d3b63d64b,fuzzy,0.6933522336156109,Convertible
202407181908371,Aston Martin,DBS,3c9e19d5dd0e46ba8eeed0e4826b13b0,fuzzy,0.5451356066499154,Coupe
202411055959090,Lamborghini,Aventador,043fa25c56944fc7b1762832f167e541,fuzzy,0.6727715905959291,Convertible
202412107158153,BMW,Z3 M,5ea26a90565b4beab8acbecb79ccf0ba,fuzzy,0.5914609531084346,Convertible
202411296845165,Lotus,Evora,0fb71128327045c6adf36828e83001d7,fuzzy,0.7675840502263638,Coupe
202409123966544,Mercedes-Benz,AMG GT,f53117357c844cf3bbc24f8abe2ba66e,fuzzy,0.7610726945760304,Coupe
202412097118539,Audi,RS5,731fb02841064f9b8bf62afd72a898fd,fuzzy,0.5734415843921856,Coupe
202412036943975,Mercedes-Benz,SLK,a15bd8e1bdd644ef8e0aa4768da692ec,fuzzy,0.5668806749245734,Convertible
202410024741643,Porsche,911,9a63bc8b71294b7199a916da224f22ca,fuzzy,0.7080861167880593,Coupe
202412237510267,Aston Martin,Vanquish,f0dd804030f343bea02eb6632e49ace2,fuzzy,0.7330311468050295,Coupe
202412117204056,Ferrari,Portofino,2abe318ed02c4bae99df01129d50c5bd,fuzzy,0.7502094046732533,Convertible
202412127226605,Audi,TTS,2704ea321bd14e7d9ae63df5aae3be47,fuzzy,0.5620246575004987,Coupe
202407302297601,Jaguar,F-Type,33c4692f67f84afeb5eb7134d1acaf9c,fuzzy,0.7192600424479169,Convertible
202411066001437,Jaguar,F-Type,917c184de6014a76aeaf8a34d42414f2,fuzzy,0.7269218802218063,Coupe
202404208865785,Porsche,911,e25904b451094f0098f43abb2c7a67ab,fuzzy,0.668968590855903,Convertible
202410054865589,Jaguar,F-Type,1f9b6110cbc448cfb9ad682f68869c9e,fuzzy,0.6790107133495834,Coupe
202408283366189,Lamborghini,Gallardo,5d2d7017368b4f2d9d0035ce6144c439,fuzzy,0.7627172117228177,Coupe
202407101634161,Porsche,Boxster,c10646b247644249955c98d6622a22e1,fuzzy,0.502085289600338,Convertible
202501027664073,McLaren,Artura,549cc05ecf7a435697d1f4d4a417b2e2,fuzzy,0.7268291916783679,Coupe
202411116180415,Porsche,911,e78eb9c3f5ef413a9138a02ff38985df,fuzzy,0.7053182933291855,Convertible
202410185346461,Jaguar,F-Type,d48f3ae972044632b856ad3fa1452ccc,fuzzy,0.6061832583437416,Coupe
202411156316832,Porsche,911,36b5a4400411424c9e40e62d6a9b6afc,fuzzy,0.7621602562113929,Convertible
202411276774938,Porsche,911,ca2f432e57964b5e8191de11ca7c8d84,fuzzy,0.748401546279367,Coupe
202412097144349,Porsche,911,765d748f4bc0421abbcb56c804198e60,fuzzy,0.6595348752328346,Coupe
202410155237160,TVR,Chimaera,19180526820b491eb36b5144c214edc3,fuzzy,0.6129881285936485,Convertible
202411055970694,Audi,R8,8b470186d7224a02a3b3ba6de07edc19,fuzzy,0.7668036840324185,Coupe
202407041431744,Porsche,911,16ce073ebe154fa086f05ecac54f4497,fuzzy,0.7350557199924835,Convertible
202403247912477,TVR,Chimaera,c99e6ccb8183455baab14347fd123224,fuzzy,0.6788064868648578,Convertible
202407101621428,Aston Martin,DB9,f34ecf576c274985a6edcdf5492cae4f,fuzzy,0.721319441832371,Coupe
202408092718464,Mercedes-Benz,AMG GT,1c1081c073dd4ea1b46f9b662962c15d,fuzzy,0.7648949849794692,Convertible
202409103871693,Morgan,Plus Six,dbbae3fdf3af41028a986c47ef4c0a15,fuzzy,0.729329121670813,Convertible
202410014693780,Lotus,Evora,ea76dcec81164f46a7f08d58c7477e1e,fuzzy,0.7518373045523767,Coupe
202408152902070,Nissan,Skyline,96c9433c71be4b3cb1b0f48f53622d6b,fuzzy,0.5791299297183092,Coupe
202411045921391,Porsche,911,f8b25ea5a1ff46de9b016c80ee7dab69,fuzzy,0.7230525842118839,Coupe
202409174128329,Jaguar,XKR,37c248b7ba184ca3a2655c53cc959627,fuzzy,0.6160919396883088,Coupe
202410225461140,Porsche,718 Cayman,4bdd6da9fd6e4247bacafb064a18d440,fuzzy,0.6809826018310787,Coupe
202306258916412,TVR,Chimaera,6040d6070cf34d99b1b957b2e672e0e9,fuzzy,0.7310359467726387,Convertible
202407051466208,Porsche,911,fc3398b52ae04dce9ac5fa07084cecc3,fuzzy,0.502085289600338,Coupe
202411256709755,Porsche,911,3332fc715a0a4a499ea139be6b54ae23,fuzzy,0.7230525842118839,Coupe
202410044833449,Porsche,911,5ba7def375d842fc9ef3451bbe39e423,fuzzy,0.7123823711403128,Convertible
202307139615630,Jaguar,F-Type,835b905cf1b2415abc01706e7ea884f0,fuzzy,0.7248161918255204,Coupe
202403027147950,Porsche,911,5d4de3dcd8cc457b930f5a48c8268e74,fuzzy,0.7094366070859056,Convertible
202407111683325,Aston Martin,Vantage,46ba42da714d43cfa946e0d363d94f09,fuzzy,0.745294213619119,Coupe
202410255581041,Aston Martin,Vanquish,5e1b5d70dba4454f840a122e8acdc5e1,fuzzy,0.7330311468050295,Coupe
202501037699097,Porsche,Boxster,9ac405dd2b764756a680f5bcd7ee4a99,fuzzy,0.6227763011952719,Convertible
202412077085874,Audi,R8,8c2f6c646484401ba0799758e2c7cc5e,fuzzy,0.7532463987758462,Coupe
202411196439611,Audi,TTS,ccb78faa660049ffbefa960308fc3add,fuzzy,0.5778939030427691,Coupe
202412077086256,Porsche,911,4f71d37aff104eab9c9255979914509c,fuzzy,0.7568092073614675,Coupe
202409033615183,Aston Martin,Vanquish,fb0b4034c6c44e94838cce0904c5c20a,fuzzy,0.7330311468050295,Coupe
202501077804407,Porsche,911,15146172c916466ea5f726de325c2d5d,fuzzy,0.7497512352827918,Coupe
202412317635435,Porsche,718 Cayman,318312082482408daf44722736529a49,fuzzy,0.7164628490713496,Coupe
202409073764229,Morgan,Roadster,b9607b344add4947a000e1ef5e0f4e65,fuzzy,0.71074318699669,Coupe
202411206511999,Jaguar,F-Type,28f60036ba304601b861fbf91707e53f,fuzzy,0.6790107133495834,Coupe
202406190901939,Porsche,911,f16b579c72fa4f449e52e1f691a27ccd,fuzzy,0.5968339552625278,Convertible
202307229937439,TVR,Cerbera,468269916b9249f1b14cca51e067dbe5,fuzzy,0.7366297026717786,Coupe
202501047731513,Audi,TTS,7987aa41edba41beab5e982b81398cd4,fuzzy,0.5620246575004987,Coupe
202408162967642,Porsche,Cayman,0058ac55a9f546ddada4e0afe47f02e9,fuzzy,0.742506700967961,Coupe
202404188798527,Aston Martin,Vanquish,f34579a2cb8143c4a59836512aeda1cf,fuzzy,0.6347329849174507,Convertible
202411156329206,Nissan,370 Z,6a6d8167e470442694a057f87f065d16,fuzzy,0.5287975657302559,Coupe
202409134010076,Audi,TTS,9a56af8da38d43c0a314eea698071f11,fuzzy,0.5200222102282249,Convertible
202412157294533,Ferrari,Testarossa,7983bbac298c471ca5709260669daf20,fuzzy,0.502085289600338,Coupe
202412127232227,Porsche,911,bfa8d0a411b34f54aff181ded185aa08,fuzzy,0.7485623409910294,Coupe
202412317636337,Aston Martin,Vantage,f2eaa446d6be4d1daf3b0c458d6e6cd3,fuzzy,0.7618621154279757,Coupe
202409194223011,Porsche,911,41472cdd71ed4f4bb3d342bba6092a6d,fuzzy,0.5942342250163608,Coupe
202410014709900,Porsche,911,d1feb5f712bd49bf8c97520787701c75,fuzzy,0.700004035455139,Coupe
202501047727184,Porsche,911,5ce175fa2ed8424498c17a8f921eca87,fuzzy,0.5593792899110005,Coupe
202404309214086,Porsche,911,db4ee7eb4089474c8a5a5e81503e475f,fuzzy,0.7572915635702284,Coupe
202411015830148,Vauxhall,VX220,0b433fe34fb74db4b336606031f798ab,fuzzy,0.5758888639891877,Convertible
202407191940882,Porsche,718 Spyder,2b244868b5224c36973082a22c67e2bb,fuzzy,0.7618621154279757,Convertible
202404038246407,Porsche,911,18b7f5c5bf644a7fb921696679cceecc,fuzzy,0.7328695894127609,Coupe
202411296845325,TVR,Griffith,e0bd920bf50a4dea8b6613f25efc784a,fuzzy,0.7317008121105696,Convertible
202410315814295,Aston Martin,Vantage,3513226518f143fbab46d94cc3516329,fuzzy,0.7475311035490345,Convertible
202412127227747,Porsche,718 Cayman,6b4f095ef7044d44ad760499373aacad,fuzzy,0.6701050629176721,Coupe
201810051203336,Lamborghini,Gallardo,f31af8a387c44647bbb1d7d416fbf588,fuzzy,0.7593682409714341,Convertible
202410315799347,Lotus,Elise,eac5a0a9f51e47d692f239d5dcda42f6,fuzzy,0.7384908544532697,Convertible
202210311233667,Mercedes-Benz,SLK,692c2d51ecfb4715b1b3a8bee2196e26,fuzzy,0.6038051398828118,Convertible
202411296843047,Ferrari,575M,8524e2a5604142259c8bdfea1a137d25,fuzzy,0.7330224702057903,Coupe
202409123950261,Audi,TTS,ff216857faec41dfb2b048e30e0497d5,fuzzy,0.5778939030427691,Coupe
202411226627639,McLaren,765LT,cb810432ef6644d084217b6e5375e595,fuzzy,0.6571556246586607,Convertible
202309162036657,Ferrari,348,e7bda64abcf743c1821b2754b6bcc09d,fuzzy,0.5524267317359876,Convertible
202404228919094,Porsche,Cayman,50c9b51645b24cac96eabd4312c5b68e,fuzzy,0.615666974405104,Coupe
202204285138856,Ferrari,360,89abf8af58b94331b476a45bdb0cfb35,fuzzy,0.7416679566177006,Convertible
202412087101840,Porsche,911,a6521ebdd1824eafa29394c566071123,fuzzy,0.502085289600338,Coupe
202111109432217,BMW,Z8,f6c20982c2cd4bb3a14c641820273920,fuzzy,0.6376375758140803,Convertible
202407222045307,BMW,Z4,2837475edc2f4025abc01d51819164ad,fuzzy,0.502085289600338,Convertible
202406120669010,Ferrari,550,4f19f3e7d2944cda87976462cea6f2ef,fuzzy,0.741744332527723,Coupe
202412167320942,Morgan,Plus Eight,e0aabb8eb9fc4c70afa60cae4d7934ad,fuzzy,0.6847903364064235,Coupe
202412197423217,Porsche,911,23d3564b77804917a38b4ae4a997981b,fuzzy,0.7659323795065256,Coupe
202412137251195,Porsche,911,b6b2a0d17dd445309d9892527dbb9494,fuzzy,0.6576670470201708,Coupe
202405109577445,McLaren,GT,891e4236bd274a9e8c863ec2febd1a9c,fuzzy,0.7400539831745422,Coupe
202410175299710,Porsche,911,592c904792ea4000abafdb0063954edf,fuzzy,0.7618621154279757,Convertible
202405300221423,Porsche,718 Cayman,2b33e91afa7647b2ae2e594bb0d6cbd1,fuzzy,0.7585085390421294,Coupe
202412137262142,Aston Martin,DB11,7c8d03835ccd4da4883ebbc696a1c5f1,fuzzy,0.5737619283766516,Coupe
202412187375122,Audi,RS5,8ea43e5a423740568ef7726a008c885b,fuzzy,0.501977418738077,Coupe
202412207435145,Toyota,Supra,41872a7ad84b44b79dd135a3ae7d3867,fuzzy,0.6038051398828118,Coupe
202410095024820,Audi,R8,d2512f6390b9487ca8e8092986ee9318,fuzzy,0.7579699415452757,Convertible
202410145170293,Jaguar,F-Type,33a2df7223344e4ebee5866d34d2d4d4,fuzzy,0.5436019922194487,Coupe
202412067048503,Jaguar,F-Type,f28e0c4855fb411f82db33bc44b16dc4,fuzzy,0.7451902730784455,Coupe
202412117197485,Audi,R8,8e18f9e57b194f3795364ae79bf87a6f,fuzzy,0.7679703389316294,Coupe
202411226624018,Aston Martin,Vantage,129e828735ca4414a3aceb0b3c2fb071,fuzzy,0.7332424365198856,Coupe
202501027677239,Porsche,911,ef9dae9a6e134656b5a1108cd8950fb8,fuzzy,0.5717775128914401,Convertible
202211111581142,Porsche,911,42bef7c9d8d445448907fee6ef81101d,fuzzy,0.7243454466402156,Coupe
202409043647303,Ferrari,Roma,2d6a7a68c7444ee9b941a81e7073a45f,fuzzy,0.7618621154279757,Convertible
202409073766765,Maserati,MC20,0746959a9afd4389831d31e3c92f0601,fuzzy,0.7268291916783679,Convertible
202411206540802,Jaguar,F-Type,7ed0712f9c8e481fa4d5aa8c54e0cee9,fuzzy,0.6154805563794836,Convertible
202412187387495,Porsche,718 Cayman,4d0ab0aa17b24b0a9db8a9fd375af98c,fuzzy,0.6992332073723959,Coupe
202412036959179,Nissan,370 Z,db1875b6b5074aebaac32150a1c15832,fuzzy,0.5668119680977504,Coupe
202407302307465,Porsche,911,8f90f34d5d63487bb4ff0d9173b04bb6,fuzzy,0.7653533649705626,Convertible
202304136262470,Jaguar,F-Type,7298c5afc66c494fb5fa7593ac18db93,fuzzy,0.5558761760220916,Coupe
