public_reference,vehicle_make,vehicle_model,vehicle_body_type,advertiser_advertiser_id,derivative_id,adverts_retail_adverts_total_supplied_price_amount_gbp,imageId,method,median_price
202409083797616,Lancia,Delta,Hatchback,null,null,78888,3319530043a742a297f868e3cb15760f,1st_FPA_Client,89438.5
202410205397378,Vauxhall,VXR8,Saloon,null,e0db16a9bf67474e9d9768b35f8e4609,16000,5953422aa0f943c2997c16d1a6a00ce5,1st_FPA_Client,17997.5
202411066022854,Nissan,Patrol,SUV,null,68ff3798c665612c9aa532622af93c8e,16000,ac0ef7e355cd4e3f920011a18e617b1d,1st_FPA_Client,14250
202411096127624,Honda,Integra,Coupe,null,d022a8ff93061bb95ab2c4df9a1baeca,12000,be378dac070d43a0af491c0cedd170e1,1st_FPA_Client,16245
202404068371565,Ariel,Atom,Convertible,null,null,30000,5eab8f55df6449e1b3d2212618bc2ccf,1st_FPA_Client,36000
202412087106512,CITROEN,C6,Saloon,10021519,e32274b3942869d8e90f6bb71806fd7b,10900,09d1b01e9d054d41ae20d7817d848240,1st_FPA_Client,2500
202408082683901,Cadillac,Escalade,Four Wheel Drive,10005133,null,99950,c83fca597d16463c8e1d975081e92a45,1st_FPA_Client,25895
202411196449674,Fiat,Coupe,Coupe,null,5759051d5b5ce9f5af8f5fe5bb053fa1,3950,3dda4c9ed63a4eab944b5110ceda636f,1st_FPA_Client,7995
202111109432217,BMW,Z8,Convertible,738916,95a8a391dcb645f6b1d37368cd7f603a,219995,f6c20982c2cd4bb3a14c641820273920,1st_FPA_Client,204922.5
202410165263576,Ferrari,F12 tdf,Coupe,10030983,2676f2f6d19d496eb2ccb372276ee5c3,829995,b997289e533f471782c275184cd16d11,1st_FPA_Client,822497.5
